id_transaccion,folio,codigo,monto,fecha,es_anomalia,es_alerta_operativa,es_senal_contexto,cluster_anomalia,senales_contexto,nivel_riesgo,score_riesgo,reglas_activadas,mensaje_alerta
613,135013,RENHAB,-2211.92,2025-08-31,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'DOB', modificado por 'CEV'",MEDIO,25,folio_alto_ratio_cancelaciones: 100% de movimientos cancelados,"Alerta tx 613 (folio 135013, cód RENHAB, monto -2211.92): [CANCELACION_SOSPECHOSA] — folio_alto_ratio_cancelaciones: 100% de movimientos cancelados — | ctx: USUARIO_MODIFICACION: creado por 'DOB', modificado por 'CEV'"
752,57236,RENHAB,3108.32,2023-04-29,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV' (monto alto)",MEDIO,25,cancelacion_monto_alto: monto cancelado=3108.32,"Alerta tx 752 (folio 57236, cód RENHAB, monto 3108.32): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=3108.32 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV' (monto alto)"
791,136799,RENHAB,-3795.38,2025-09-26,True,True,False,MONTO_ATIPICO | CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MYB' (monto alto)",ALTO,50,"monto_atipico: monto_abs=3795.38, z=2.02 (umbral ±2.0) para código 'RENHAB' | cancelacion_monto_alto: monto cancelado=3795.38","Alerta tx 791 (folio 136799, cód RENHAB, monto -3795.38): [MONTO_ATIPICO | CANCELACION_SOSPECHOSA] — monto_atipico: monto_abs=3795.38, z=2.02 (umbral ±2.0) para código 'RENHAB'; cancelacion_monto_alto: monto cancelado=3795.38 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MYB' (monto alto)"
99,39268,CANXFA,2691.17,2022-09-06,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2022-09-06, check-out=2022-09-04","Alerta tx 99 (folio 39268, cód CANXFA, monto 2691.17): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2022-09-06, check-out=2022-09-04"
137,148847,MISCEL,900.0,2026-03-04,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=900.00, z=4.61 (umbral ±2.0) para código 'MISCEL'","Alerta tx 137 (folio 148847, cód MISCEL, monto 900.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=900.00, z=4.61 (umbral ±2.0) para código 'MISCEL'"
195,46167,DEPHAB,37000.0,2022-12-29,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=37000.00, z=4.89 (umbral ±2.0) para código 'DEPHAB'","Alerta tx 195 (folio 46167, cód DEPHAB, monto 37000.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=37000.00, z=4.89 (umbral ±2.0) para código 'DEPHAB'"
235,12062,PROPTI,-72.0,2021-09-12,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'",MEDIO,25,cancelacion_monto_alto: monto cancelado=72.00,"Alerta tx 235 (folio 12062, cód PROPTI, monto -72.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=72.00 — | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'"
616,6996,PROPTI,72.0,2021-06-19,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'",MEDIO,25,cancelacion_monto_alto: monto cancelado=72.00,"Alerta tx 616 (folio 6996, cód PROPTI, monto 72.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=72.00 — | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'"
179,27604,TRANSF,27899.84,2022-04-21,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=27899.84, z=2.81 (umbral ±2.0) para código 'TRANSF'","Alerta tx 179 (folio 27604, cód TRANSF, monto 27899.84): [MONTO_ATIPICO] — monto_atipico: monto_abs=27899.84, z=2.81 (umbral ±2.0) para código 'TRANSF'"
140,119026,RENHAB,0.0,2025-03-25,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 140 (folio 119026, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
253,54175,TARDEB,28331.34,2023-04-03,True,True,False,MONTO_ATIPICO | CANCELACION_SOSPECHOSA | CONTEXTO_RESERVACION,"USUARIO_MODIFICACION: creado por 'CMG', modificado por 'RFR' (monto alto)",ALTO,70,"monto_atipico: monto_abs=28331.34, z=3.46 (umbral ±2.0) para código 'TARDEB' | cancelacion_monto_alto: monto cancelado=28331.34 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 253 (folio 54175, cód TARDEB, monto 28331.34): [MONTO_ATIPICO | CANCELACION_SOSPECHOSA | CONTEXTO_RESERVACION] — monto_atipico: monto_abs=28331.34, z=3.46 (umbral ±2.0) para código 'TARDEB'; cancelacion_monto_alto: monto cancelado=28331.34; noches_inconsistentes: cargo=0, reserva=3.0 — | ctx: USUARIO_MODIFICACION: creado por 'CMG', modificado por 'RFR' (monto alto)"
18,121130,AJALEV,1430.0,2025-04-18,True,True,False,PAGO_PROVEEDOR_SOSPECHOSO,,MEDIO,30,referencia_poco_frecuente: 'A32433' (1 veces),"Alerta tx 18 (folio 121130, cód AJALEV, monto 1430.00): [PAGO_PROVEEDOR_SOSPECHOSO] — referencia_poco_frecuente: 'A32433' (1 veces)"
108,8598,TARCRE,18595.11,2021-07-14,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=18595.11, z=3.30 (umbral ±2.0) para código 'TARCRE'","Alerta tx 108 (folio 8598, cód TARCRE, monto 18595.11): [MONTO_ATIPICO] — monto_atipico: monto_abs=18595.11, z=3.30 (umbral ±2.0) para código 'TARCRE'"
19,16053,DEPHAB,40000.0,2021-11-17,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=40000.00, z=5.36 (umbral ±2.0) para código 'DEPHAB'","Alerta tx 19 (folio 16053, cód DEPHAB, monto 40000.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=40000.00, z=5.36 (umbral ±2.0) para código 'DEPHAB'"
329,143332,RENHAB,4469.88,2025-12-30,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=4469.88, z=2.85 (umbral ±2.0) para código 'RENHAB'","Alerta tx 329 (folio 143332, cód RENHAB, monto 4469.88): [MONTO_ATIPICO] — monto_atipico: monto_abs=4469.88, z=2.85 (umbral ±2.0) para código 'RENHAB'"
379,30059,RENHAB,4216.88,2022-05-25,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=4216.88, z=2.54 (umbral ±2.0) para código 'RENHAB'","Alerta tx 379 (folio 30059, cód RENHAB, monto 4216.88): [MONTO_ATIPICO] — monto_atipico: monto_abs=4216.88, z=2.54 (umbral ±2.0) para código 'RENHAB'"
321,110299,RENHAB,0.0,2024-12-13,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 321 (folio 110299, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
56,121856,CANXFA,6738.56,2025-04-22,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2025-04-22, check-out=2025-04-17","Alerta tx 56 (folio 121856, cód CANXFA, monto 6738.56): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2025-04-22, check-out=2025-04-17"
84,140650,RESDEP,60000.0,2025-11-23,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=60000.00, z=6.39 (umbral ±2.0) para código 'RESDEP'","Alerta tx 84 (folio 140650, cód RESDEP, monto 60000.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=60000.00, z=6.39 (umbral ±2.0) para código 'RESDEP'"
76,93168,CANXFA,6238.4,2024-05-16,True,True,False,FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION,,ALTO,55,"cargo_despues_checkout: fecha_cargo=2024-05-16, check-out=2024-05-14 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 76 (folio 93168, cód CANXFA, monto 6238.40): [FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2024-05-16, check-out=2024-05-14; noches_inconsistentes: cargo=0, reserva=3.0"
233,2743,RENHAB,0.0,2021-04-10,True,True,False,DUPLICADO | MONTO_ATIPICO,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'KJG'",ALTO,65,"duplicado_exacto: 2 veces el mismo folio/código/monto/habitación/fecha | monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 233 (folio 2743, cód RENHAB, monto 0.00): [DUPLICADO | MONTO_ATIPICO] — duplicado_exacto: 2 veces el mismo folio/código/monto/habitación/fecha; monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB' — | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'KJG'"
766,90486,PROPTI,116.16,2024-04-20,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=116.16, z=3.34 (umbral ±2.0) para código 'PROPTI'","Alerta tx 766 (folio 90486, cód PROPTI, monto 116.16): [MONTO_ATIPICO] — monto_atipico: monto_abs=116.16, z=3.34 (umbral ±2.0) para código 'PROPTI'"
319,114583,RENHAB,0.0,2025-01-31,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 319 (folio 114583, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
142,8570,RENHAB,3899.88,2021-07-14,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=3899.88, z=2.15 (umbral ±2.0) para código 'RENHAB'","Alerta tx 142 (folio 8570, cód RENHAB, monto 3899.88): [MONTO_ATIPICO] — monto_atipico: monto_abs=3899.88, z=2.15 (umbral ±2.0) para código 'RENHAB'"
535,142334,RENHAB,-5520.39,2025-12-14,True,True,False,MONTO_ATIPICO | CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'CQ3', modificado por 'CEV' (monto alto)",ALTO,50,"monto_atipico: monto_abs=5520.39, z=4.14 (umbral ±2.0) para código 'RENHAB' | cancelacion_monto_alto: monto cancelado=5520.39","Alerta tx 535 (folio 142334, cód RENHAB, monto -5520.39): [MONTO_ATIPICO | CANCELACION_SOSPECHOSA] — monto_atipico: monto_abs=5520.39, z=4.14 (umbral ±2.0) para código 'RENHAB'; cancelacion_monto_alto: monto cancelado=5520.39 — | ctx: USUARIO_MODIFICACION: creado por 'CQ3', modificado por 'CEV' (monto alto)"
28,30764,RENCOM,3148.0,2022-06-06,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=3148.00, z=2.06 (umbral ±2.0) para código 'RENCOM'","Alerta tx 28 (folio 30764, cód RENCOM, monto 3148.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=3148.00, z=2.06 (umbral ±2.0) para código 'RENCOM'"
1098,122067,RENHAB,-3046.92,2025-04-23,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'DOB', modificado por 'MBJ' (monto alto)",MEDIO,25,cancelacion_monto_alto: monto cancelado=3046.92,"Alerta tx 1098 (folio 122067, cód RENHAB, monto -3046.92): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=3046.92 — | ctx: USUARIO_MODIFICACION: creado por 'DOB', modificado por 'MBJ' (monto alto)"
197,4129,RENHAB,0.0,2021-05-03,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 197 (folio 4129, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
170,108619,CANXFA,4424.52,2024-11-19,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2024-11-19, check-out=2024-11-18","Alerta tx 170 (folio 108619, cód CANXFA, monto 4424.52): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2024-11-19, check-out=2024-11-18"
282,15539,PROPTI,72.0,2021-11-10,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'",MEDIO,25,cancelacion_monto_alto: monto cancelado=72.00,"Alerta tx 282 (folio 15539, cód PROPTI, monto 72.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=72.00 — | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'"
124,78563,CANXFA,5098.94,2023-12-11,True,True,False,FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION,,ALTO,55,"cargo_despues_checkout: fecha_cargo=2023-12-11, check-out=2023-12-10 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 124 (folio 78563, cód CANXFA, monto 5098.94): [FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2023-12-11, check-out=2023-12-10; noches_inconsistentes: cargo=0, reserva=3.0"
147,102264,RENHAB,3828.96,2024-08-12,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=3828.96, z=2.07 (umbral ±2.0) para código 'RENHAB'","Alerta tx 147 (folio 102264, cód RENHAB, monto 3828.96): [MONTO_ATIPICO] — monto_atipico: monto_abs=3828.96, z=2.07 (umbral ±2.0) para código 'RENHAB'"
94,1358,CANXFA,4197.78,2021-03-23,True,True,False,FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION,,ALTO,55,"cargo_despues_checkout: fecha_cargo=2021-03-23, check-out=2021-03-19 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 94 (folio 1358, cód CANXFA, monto 4197.78): [FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2021-03-23, check-out=2021-03-19; noches_inconsistentes: cargo=0, reserva=3.0"
30,132211,RENAJU,516.51,2025-09-03,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2025-09-03, check-out=2025-08-07","Alerta tx 30 (folio 132211, cód RENAJU, monto 516.51): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2025-09-03, check-out=2025-08-07"
636,145009,EFE,-10000.0,2026-01-09,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'N01', modificado por 'CEV' (monto alto)",MEDIO,25,cancelacion_monto_alto: monto cancelado=10000.00,"Alerta tx 636 (folio 145009, cód EFE, monto -10000.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=10000.00 — | ctx: USUARIO_MODIFICACION: creado por 'N01', modificado por 'CEV' (monto alto)"
180,96339,MENEXT,1200.98,2024-06-16,True,True,False,CANCELACION_SOSPECHOSA | CONTEXTO_RESERVACION,,MEDIO,45,"cancelacion_monto_alto: monto cancelado=1200.98 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 180 (folio 96339, cód MENEXT, monto 1200.98): [CANCELACION_SOSPECHOSA | CONTEXTO_RESERVACION] — cancelacion_monto_alto: monto cancelado=1200.98; noches_inconsistentes: cargo=0, reserva=3.0"
700,46496,PROPTI,0.0,2023-01-03,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.03 (umbral ±2.0) para código 'PROPTI'","Alerta tx 700 (folio 46496, cód PROPTI, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.03 (umbral ±2.0) para código 'PROPTI'"
628,18704,RENHAB,-5024.58,2022-01-01,True,True,False,MONTO_ATIPICO | CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'AGH' (monto alto)",ALTO,50,"monto_atipico: monto_abs=5024.58, z=3.53 (umbral ±2.0) para código 'RENHAB' | cancelacion_monto_alto: monto cancelado=5024.58","Alerta tx 628 (folio 18704, cód RENHAB, monto -5024.58): [MONTO_ATIPICO | CANCELACION_SOSPECHOSA] — monto_atipico: monto_abs=5024.58, z=3.53 (umbral ±2.0) para código 'RENHAB'; cancelacion_monto_alto: monto cancelado=5024.58 — | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'AGH' (monto alto)"
361,51504,PROPTI,79.2,2023-03-08,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MCZ'",MEDIO,25,cancelacion_monto_alto: monto cancelado=79.20,"Alerta tx 361 (folio 51504, cód PROPTI, monto 79.20): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=79.20 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MCZ'"
169,65690,RENHAB,3342.71,2023-07-22,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR' (monto alto)",MEDIO,25,cancelacion_monto_alto: monto cancelado=3342.71,"Alerta tx 169 (folio 65690, cód RENHAB, monto 3342.71): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=3342.71 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR' (monto alto)"
163,76955,CANXFA,600.0,2023-11-20,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2023-11-20, check-out=2023-11-02","Alerta tx 163 (folio 76955, cód CANXFA, monto 600.00): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2023-11-20, check-out=2023-11-02"
525,74192,RENCOM,4735.0,2023-10-20,True,True,False,MONTO_ATIPICO | CONTEXTO_RESERVACION,"USUARIO_MODIFICACION: creado por 'RM2', modificado por 'JLS' (monto alto)",MEDIO,45,"monto_atipico: monto_abs=4735.00, z=3.32 (umbral ±2.0) para código 'RENCOM' | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 525 (folio 74192, cód RENCOM, monto 4735.00): [MONTO_ATIPICO | CONTEXTO_RESERVACION] — monto_atipico: monto_abs=4735.00, z=3.32 (umbral ±2.0) para código 'RENCOM'; noches_inconsistentes: cargo=0, reserva=3.0 — | ctx: USUARIO_MODIFICACION: creado por 'RM2', modificado por 'JLS' (monto alto)"
719,104288,RENHAB,3912.15,2024-09-15,True,True,False,MONTO_ATIPICO,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV' (monto alto)",MEDIO,25,"monto_atipico: monto_abs=3912.15, z=2.17 (umbral ±2.0) para código 'RENHAB'","Alerta tx 719 (folio 104288, cód RENHAB, monto 3912.15): [MONTO_ATIPICO] — monto_atipico: monto_abs=3912.15, z=2.17 (umbral ±2.0) para código 'RENHAB' — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV' (monto alto)"
713,66082,PROPTI,105.6,2023-07-23,True,True,False,MONTO_ATIPICO,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9'",MEDIO,25,"monto_atipico: monto_abs=105.60, z=2.85 (umbral ±2.0) para código 'PROPTI'","Alerta tx 713 (folio 66082, cód PROPTI, monto 105.60): [MONTO_ATIPICO] — monto_atipico: monto_abs=105.60, z=2.85 (umbral ±2.0) para código 'PROPTI' — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9'"
541,57798,RENHAB,0.0,2023-05-03,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 541 (folio 57798, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
75,113923,CANXFA,2270.29,2025-01-21,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2025-01-21, check-out=2025-01-19","Alerta tx 75 (folio 113923, cód CANXFA, monto 2270.29): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2025-01-21, check-out=2025-01-19"
617,18254,PROPTI,96.0,2021-12-21,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=96.00, z=2.41 (umbral ±2.0) para código 'PROPTI'","Alerta tx 617 (folio 18254, cód PROPTI, monto 96.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=96.00, z=2.41 (umbral ±2.0) para código 'PROPTI'"
17,112067,XFAC,15252.6,2025-01-02,True,True,False,MONTO_ATIPICO | CONTEXTO_RESERVACION,,MEDIO,45,"monto_atipico: monto_abs=15252.60, z=3.03 (umbral ±2.0) para código 'XFAC' | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 17 (folio 112067, cód XFAC, monto 15252.60): [MONTO_ATIPICO | CONTEXTO_RESERVACION] — monto_atipico: monto_abs=15252.60, z=3.03 (umbral ±2.0) para código 'XFAC'; noches_inconsistentes: cargo=0, reserva=3.0"
514,8689,RENHAB,4117.0,2021-07-19,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=4117.00, z=2.42 (umbral ±2.0) para código 'RENHAB'","Alerta tx 514 (folio 8689, cód RENHAB, monto 4117.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=4117.00, z=2.42 (umbral ±2.0) para código 'RENHAB'"
65,93670,CANXFA,2156.6,2024-05-21,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2024-05-21, check-out=2024-05-18","Alerta tx 65 (folio 93670, cód CANXFA, monto 2156.60): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2024-05-21, check-out=2024-05-18"
127,91999,PROPTI,87.12,2024-05-04,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'VN2', modificado por 'CEV'",MEDIO,25,cancelacion_monto_alto: monto cancelado=87.12,"Alerta tx 127 (folio 91999, cód PROPTI, monto 87.12): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=87.12 — | ctx: USUARIO_MODIFICACION: creado por 'VN2', modificado por 'CEV'"
470,79715,RENHAB,3820.8,2023-12-31,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=3820.80, z=2.06 (umbral ±2.0) para código 'RENHAB'","Alerta tx 470 (folio 79715, cód RENHAB, monto 3820.80): [MONTO_ATIPICO] — monto_atipico: monto_abs=3820.80, z=2.06 (umbral ±2.0) para código 'RENHAB'"
422,106682,PROPTI,145.2,2024-10-24,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=145.20, z=4.68 (umbral ±2.0) para código 'PROPTI'","Alerta tx 422 (folio 106682, cód PROPTI, monto 145.20): [MONTO_ATIPICO] — monto_atipico: monto_abs=145.20, z=4.68 (umbral ±2.0) para código 'PROPTI'"
243,55360,RENHAB,3342.71,2023-04-13,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9' (monto alto)",MEDIO,25,cancelacion_monto_alto: monto cancelado=3342.71,"Alerta tx 243 (folio 55360, cód RENHAB, monto 3342.71): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=3342.71 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9' (monto alto)"
51,43754,TARCRE,17142.57,2022-11-22,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=17142.57, z=2.94 (umbral ±2.0) para código 'TARCRE'","Alerta tx 51 (folio 43754, cód TARCRE, monto 17142.57): [MONTO_ATIPICO] — monto_atipico: monto_abs=17142.57, z=2.94 (umbral ±2.0) para código 'TARCRE'"
403,71731,RENHAB,0.0,2023-09-16,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 403 (folio 71731, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
672,143646,RENHAB,5419.28,2025-12-31,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=5419.28, z=4.02 (umbral ±2.0) para código 'RENHAB'","Alerta tx 672 (folio 143646, cód RENHAB, monto 5419.28): [MONTO_ATIPICO] — monto_atipico: monto_abs=5419.28, z=4.02 (umbral ±2.0) para código 'RENHAB'"
765,78144,RENHAB,-2094.0,2023-12-08,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'",MEDIO,25,folio_alto_ratio_cancelaciones: 100% de movimientos cancelados,"Alerta tx 765 (folio 78144, cód RENHAB, monto -2094.00): [CANCELACION_SOSPECHOSA] — folio_alto_ratio_cancelaciones: 100% de movimientos cancelados — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'"
703,108799,RENHAB,3848.36,2024-11-22,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=3848.36, z=2.09 (umbral ±2.0) para código 'RENHAB'","Alerta tx 703 (folio 108799, cód RENHAB, monto 3848.36): [MONTO_ATIPICO] — monto_atipico: monto_abs=3848.36, z=2.09 (umbral ±2.0) para código 'RENHAB'"
53,74317,CANXFA,7105.96,2023-10-19,True,True,False,FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION,,ALTO,55,"cargo_despues_checkout: fecha_cargo=2023-10-19, check-out=2023-10-18 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 53 (folio 74317, cód CANXFA, monto 7105.96): [FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2023-10-19, check-out=2023-10-18; noches_inconsistentes: cargo=0, reserva=3.0"
615,55655,RENHAB,3916.69,2023-04-14,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=3916.69, z=2.17 (umbral ±2.0) para código 'RENHAB'","Alerta tx 615 (folio 55655, cód RENHAB, monto 3916.69): [MONTO_ATIPICO] — monto_atipico: monto_abs=3916.69, z=2.17 (umbral ±2.0) para código 'RENHAB'"
180,147952,AJLAV,300.0,2026-02-18,True,True,False,PAGO_PROVEEDOR_SOSPECHOSO,,MEDIO,30,referencia_poco_frecuente: 'A34758' (1 veces),"Alerta tx 180 (folio 147952, cód AJLAV, monto 300.00): [PAGO_PROVEEDOR_SOSPECHOSO] — referencia_poco_frecuente: 'A34758' (1 veces)"
