id_transaccion,folio,codigo,monto,fecha,es_anomalia,es_alerta_operativa,es_senal_contexto,cluster_anomalia,senales_contexto,nivel_riesgo,score_riesgo,reglas_activadas,mensaje_alerta
302,268,PROPTI,-48.0,2021-03-07,True,False,False,,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'KJG'",BAJO,0,,"Alerta tx 302 (folio 268, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'KJG'"
769,52498,RENHAB,-2621.2,2023-03-19,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR' (monto alto)",BAJO,0,,"Alerta tx 769 (folio 52498, cód RENHAB, monto -2621.20): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR' (monto alto)"
515,86029,PROPTI,14.52,2024-03-12,True,False,False,,"USUARIO_MODIFICACION: creado por 'VN2', modificado por 'RFR'",BAJO,0,,"Alerta tx 515 (folio 86029, cód PROPTI, monto 14.52): | ctx: USUARIO_MODIFICACION: creado por 'VN2', modificado por 'RFR'"
671,26910,PROPTI,-48.0,2022-04-15,True,False,False,,"USUARIO_MODIFICACION: creado por 'AGH', modificado por 'RFR'",BAJO,0,,"Alerta tx 671 (folio 26910, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'AGH', modificado por 'RFR'"
273,142575,PROPTI,58.08,2025-12-15,True,False,False,,"USUARIO_MODIFICACION: creado por 'CQ3', modificado por 'CEV'",BAJO,0,,"Alerta tx 273 (folio 142575, cód PROPTI, monto 58.08): | ctx: USUARIO_MODIFICACION: creado por 'CQ3', modificado por 'CEV'"
767,112115,PROPTI,29.04,2024-12-31,True,False,False,,"USUARIO_MODIFICACION: creado por 'AQX', modificado por 'RFR'",BAJO,0,,"Alerta tx 767 (folio 112115, cód PROPTI, monto 29.04): | ctx: USUARIO_MODIFICACION: creado por 'AQX', modificado por 'RFR'"
562,98099,PROPTI,29.04,2024-07-01,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MBJ'",BAJO,0,,"Alerta tx 562 (folio 98099, cód PROPTI, monto 29.04): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MBJ'"
397,9161,PROPTI,12.0,2021-07-23,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'LBB'",BAJO,0,,"Alerta tx 397 (folio 9161, cód PROPTI, monto 12.00): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'LBB'"
837,60397,PROPTI,-52.8,2023-05-29,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'OLN'",BAJO,0,,"Alerta tx 837 (folio 60397, cód PROPTI, monto -52.80): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'OLN'"
11,111419,XFAC,6963.18,2024-12-26,True,False,True,CONTEXTO_RESERVACION,,MEDIO,20,"noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 11 (folio 111419, cód XFAC, monto 6963.18): [CONTEXTO_RESERVACION] — noches_inconsistentes: cargo=0, reserva=3.0"
407,71470,PEREXT,1424.5,2023-09-08,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9'",BAJO,0,,"Alerta tx 407 (folio 71470, cód PEREXT, monto 1424.50): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9'"
624,5084,RENHAB,-1931.0,2021-05-18,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'FJL'",BAJO,0,,"Alerta tx 624 (folio 5084, cód RENHAB, monto -1931.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'FJL'"
273,82473,PROPTI,-52.8,2024-01-31,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'OLN'",BAJO,0,,"Alerta tx 273 (folio 82473, cód PROPTI, monto -52.80): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'OLN'"
743,130129,RENHAB,-2821.94,2025-07-19,True,False,False,,"USUARIO_MODIFICACION: creado por 'DOB', modificado por 'CEV' (monto alto)",BAJO,0,,"Alerta tx 743 (folio 130129, cód RENHAB, monto -2821.94): | ctx: USUARIO_MODIFICACION: creado por 'DOB', modificado por 'CEV' (monto alto)"
503,14016,RENHAB,1383.0,2021-10-18,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'",BAJO,0,,"Alerta tx 503 (folio 14016, cód RENHAB, monto 1383.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'"
447,136218,PROPTI,58.08,2025-09-19,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MYD'",BAJO,0,,"Alerta tx 447 (folio 136218, cód PROPTI, monto 58.08): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MYD'"
681,13109,PROPTI,-48.0,2021-10-02,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'HMR'",BAJO,0,,"Alerta tx 681 (folio 13109, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'HMR'"
838,100443,PROPTI,58.08,2024-07-27,True,False,False,,"USUARIO_MODIFICACION: creado por 'JLS', modificado por 'OLN'",BAJO,0,,"Alerta tx 838 (folio 100443, cód PROPTI, monto 58.08): | ctx: USUARIO_MODIFICACION: creado por 'JLS', modificado por 'OLN'"
720,14833,PROPTI,48.0,2021-10-31,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'",BAJO,0,,"Alerta tx 720 (folio 14833, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'"
215,25463,RENHAB,1963.44,2022-03-31,True,False,False,,"USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'",BAJO,0,,"Alerta tx 215 (folio 25463, cód RENHAB, monto 1963.44): | ctx: USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'"
1001,10438,PROPTI,-48.0,2021-08-07,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JEO'",BAJO,0,,"Alerta tx 1001 (folio 10438, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JEO'"
1024,3705,RENHAB,1445.25,2021-04-28,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'",BAJO,0,,"Alerta tx 1024 (folio 3705, cód RENHAB, monto 1445.25): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'"
856,56488,PROPTI,-13.2,2023-04-22,True,False,False,,"USUARIO_MODIFICACION: creado por 'JLS', modificado por 'CEV'",BAJO,0,,"Alerta tx 856 (folio 56488, cód PROPTI, monto -13.20): | ctx: USUARIO_MODIFICACION: creado por 'JLS', modificado por 'CEV'"
1008,23023,PROPTI,48.0,2022-02-25,True,False,False,,"USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'",BAJO,0,,"Alerta tx 1008 (folio 23023, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'"
4,55156,RENCOM,0.4,2023-04-14,True,False,True,CONTEXTO_RESERVACION,,MEDIO,20,"noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 4 (folio 55156, cód RENCOM, monto 0.40): [CONTEXTO_RESERVACION] — noches_inconsistentes: cargo=0, reserva=3.0"
1184,859,RENHAB,-1860.0,2021-03-18,True,False,False,,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'LBB'",BAJO,0,,"Alerta tx 1184 (folio 859, cód RENHAB, monto -1860.00): | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'LBB'"
90,74202,PROPTI,52.8,2023-10-17,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'",BAJO,0,,"Alerta tx 90 (folio 74202, cód PROPTI, monto 52.80): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'"
410,31354,PROPTI,24.0,2022-06-12,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RRN'",BAJO,0,,"Alerta tx 410 (folio 31354, cód PROPTI, monto 24.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RRN'"
673,9695,PROPTI,-48.0,2021-07-30,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'KJG'",BAJO,0,,"Alerta tx 673 (folio 9695, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'KJG'"
601,67046,PEREXT,1413.0,2023-07-30,True,False,False,,"USUARIO_MODIFICACION: creado por 'JLS', modificado por 'MBJ'",BAJO,0,,"Alerta tx 601 (folio 67046, cód PEREXT, monto 1413.00): | ctx: USUARIO_MODIFICACION: creado por 'JLS', modificado por 'MBJ'"
554,12675,PROPTI,48.0,2021-09-24,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'",BAJO,0,,"Alerta tx 554 (folio 12675, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'"
371,47330,PROPTI,12.0,2023-01-16,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'NGA'",BAJO,0,,"Alerta tx 371 (folio 47330, cód PROPTI, monto 12.00): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'NGA'"
685,98815,PROPTI,58.08,2024-07-08,True,False,True,CONTEXTO_RESERVACION,,MEDIO,20,"noches_inconsistentes: cargo=2, reserva=68.0","Alerta tx 685 (folio 98815, cód PROPTI, monto 58.08): [CONTEXTO_RESERVACION] — noches_inconsistentes: cargo=2, reserva=68.0"
101,80553,EFE,2510.33,2024-01-05,True,False,False,,"USUARIO_MODIFICACION: creado por 'OLN', modificado por 'CEV'",BAJO,0,,"Alerta tx 101 (folio 80553, cód EFE, monto 2510.33): | ctx: USUARIO_MODIFICACION: creado por 'OLN', modificado por 'CEV'"
256,104570,PROPTI,29.04,2024-09-17,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'",BAJO,0,,"Alerta tx 256 (folio 104570, cód PROPTI, monto 29.04): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'"
1524,1029,RENHAB,2883.0,2021-03-19,True,False,False,,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'NCR' (monto alto)",BAJO,0,,"Alerta tx 1524 (folio 1029, cód RENHAB, monto 2883.00): | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'NCR' (monto alto)"
749,69216,RENHAB,2765.24,2023-08-17,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MBJ' (monto alto)",BAJO,0,,"Alerta tx 749 (folio 69216, cód RENHAB, monto 2765.24): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MBJ' (monto alto)"
1,127797,XFAC,4583.58,2025-06-19,True,False,True,CONTEXTO_RESERVACION,"USUARIO_MODIFICACION: creado por 'NJM', modificado por 'EGT' (monto alto)",MEDIO,20,"noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 1 (folio 127797, cód XFAC, monto 4583.58): [CONTEXTO_RESERVACION] — noches_inconsistentes: cargo=0, reserva=3.0 — | ctx: USUARIO_MODIFICACION: creado por 'NJM', modificado por 'EGT' (monto alto)"
778,37483,UPSELL,500.0,2022-08-12,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'EGT'",BAJO,0,,"Alerta tx 778 (folio 37483, cód UPSELL, monto 500.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'EGT'"
307,95640,PROPTI,58.08,2024-06-08,True,False,False,,"USUARIO_MODIFICACION: creado por 'VN2', modificado por 'RFR'",BAJO,0,,"Alerta tx 307 (folio 95640, cód PROPTI, monto 58.08): | ctx: USUARIO_MODIFICACION: creado por 'VN2', modificado por 'RFR'"
863,71879,PROPTI,79.2,2023-09-16,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'",BAJO,0,,"Alerta tx 863 (folio 71879, cód PROPTI, monto 79.20): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'"
379,119750,PROPTI,14.52,2025-03-29,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MBJ'",BAJO,0,,"Alerta tx 379 (folio 119750, cód PROPTI, monto 14.52): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MBJ'"
377,115217,PROPTI,58.08,2025-02-07,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RM2'",BAJO,0,,"Alerta tx 377 (folio 115217, cód PROPTI, monto 58.08): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RM2'"
455,12044,RENHAB,1527.69,2021-09-11,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'",BAJO,0,,"Alerta tx 455 (folio 12044, cód RENHAB, monto 1527.69): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'"
558,74444,PROPTI,-52.8,2023-10-20,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'",BAJO,0,,"Alerta tx 558 (folio 74444, cód PROPTI, monto -52.80): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'"
226,113372,RENHAB,-2493.88,2025-01-15,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'",BAJO,0,,"Alerta tx 226 (folio 113372, cód RENHAB, monto -2493.88): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'"
807,52536,PROPTI,-52.8,2023-03-19,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'",BAJO,0,,"Alerta tx 807 (folio 52536, cód PROPTI, monto -52.80): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'"
527,10438,RENHAB,-1404.0,2021-08-09,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'",BAJO,0,,"Alerta tx 527 (folio 10438, cód RENHAB, monto -1404.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO'"
100,66095,RENCOM,0.01,2023-07-26,True,False,True,CONTEXTO_RESERVACION,,MEDIO,20,"noches_inconsistentes: cargo=0, reserva=4.0","Alerta tx 100 (folio 66095, cód RENCOM, monto 0.01): [CONTEXTO_RESERVACION] — noches_inconsistentes: cargo=0, reserva=4.0"
800,123084,PROPTI,14.52,2025-05-03,True,False,False,,"USUARIO_MODIFICACION: creado por 'DOB', modificado por 'CEV'",BAJO,0,,"Alerta tx 800 (folio 123084, cód PROPTI, monto 14.52): | ctx: USUARIO_MODIFICACION: creado por 'DOB', modificado por 'CEV'"
116,8715,RENHAB,1829.33,2021-07-18,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'KJG'",BAJO,0,,"Alerta tx 116 (folio 8715, cód RENHAB, monto 1829.33): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'KJG'"
632,2262,RENHAB,-1302.17,2021-04-05,True,False,False,,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'RFR'",BAJO,0,,"Alerta tx 632 (folio 2262, cód RENHAB, monto -1302.17): | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'RFR'"
632,31525,PROPTI,48.0,2022-06-14,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'NGA'",BAJO,0,,"Alerta tx 632 (folio 31525, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'NGA'"
659,7944,PROPTI,48.0,2021-07-04,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'",BAJO,0,,"Alerta tx 659 (folio 7944, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'"
238,13345,RENHAB,2106.0,2021-10-07,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'LBB'",BAJO,0,,"Alerta tx 238 (folio 13345, cód RENHAB, monto 2106.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'LBB'"
790,116875,RENHAB,527.4,2025-02-28,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RM2'",BAJO,0,,"Alerta tx 790 (folio 116875, cód RENHAB, monto 527.40): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RM2'"
465,3246,RENHAB,1478.4,2021-04-19,True,False,False,,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'RFR'",BAJO,0,,"Alerta tx 465 (folio 3246, cód RENHAB, monto 1478.40): | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'RFR'"
869,56528,PROPTI,52.8,2023-04-22,True,False,False,,"USUARIO_MODIFICACION: creado por 'JLS', modificado por 'RFR'",BAJO,0,,"Alerta tx 869 (folio 56528, cód PROPTI, monto 52.80): | ctx: USUARIO_MODIFICACION: creado por 'JLS', modificado por 'RFR'"
597,22186,PROPTI,-48.0,2022-02-13,True,False,False,,"USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'",BAJO,0,,"Alerta tx 597 (folio 22186, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'"
984,1593,PROPTI,24.0,2021-03-27,True,False,False,,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'LBB'",BAJO,0,,"Alerta tx 984 (folio 1593, cód PROPTI, monto 24.00): | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'LBB'"
733,3768,RENHAB,1831.75,2021-04-28,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'",BAJO,0,,"Alerta tx 733 (folio 3768, cód RENHAB, monto 1831.75): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'"
708,43611,PROPTI,48.0,2022-11-20,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'SSL'",BAJO,0,,"Alerta tx 708 (folio 43611, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'SSL'"
686,25925,RENHAB,-1552.0,2022-04-06,True,False,False,,"USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'",BAJO,0,,"Alerta tx 686 (folio 25925, cód RENHAB, monto -1552.00): | ctx: USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'"
585,68057,RENHAB,1734.0,2023-08-05,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'",BAJO,0,,"Alerta tx 585 (folio 68057, cód RENHAB, monto 1734.00): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'"
744,18178,PROPTI,48.0,2021-12-20,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'EGT'",BAJO,0,,"Alerta tx 744 (folio 18178, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'EGT'"
811,29754,PROPTI,-48.0,2022-05-21,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'SSL'",BAJO,0,,"Alerta tx 811 (folio 29754, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'SSL'"
640,109253,PROPTI,58.08,2024-11-28,True,False,False,,"USUARIO_MODIFICACION: creado por 'ISU', modificado por 'OLN'",BAJO,0,,"Alerta tx 640 (folio 109253, cód PROPTI, monto 58.08): | ctx: USUARIO_MODIFICACION: creado por 'ISU', modificado por 'OLN'"
434,47869,RENHAB,-2684.25,2023-01-23,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'NGA' (monto alto)",BAJO,0,,"Alerta tx 434 (folio 47869, cód RENHAB, monto -2684.25): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'NGA' (monto alto)"
341,101520,RENHAB,1690.88,2024-08-04,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'",BAJO,0,,"Alerta tx 341 (folio 101520, cód RENHAB, monto 1690.88): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'"
375,4217,RENHAB,-1818.55,2021-05-05,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'",BAJO,0,,"Alerta tx 375 (folio 4217, cód RENHAB, monto -1818.55): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'"
703,123378,PROPTI,-14.52,2025-05-05,True,False,False,,"USUARIO_MODIFICACION: creado por 'DOB', modificado por 'RFR'",BAJO,0,,"Alerta tx 703 (folio 123378, cód PROPTI, monto -14.52): | ctx: USUARIO_MODIFICACION: creado por 'DOB', modificado por 'RFR'"
806,4713,PROPTI,48.0,2021-05-12,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'",BAJO,0,,"Alerta tx 806 (folio 4713, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'"
198,71173,RENHAB,2481.2,2023-09-04,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9'",BAJO,0,,"Alerta tx 198 (folio 71173, cód RENHAB, monto 2481.20): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9'"
660,7684,PROPTI,48.0,2021-07-03,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'",BAJO,0,,"Alerta tx 660 (folio 7684, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'"
1659,3423,RENHAB,977.5,2021-04-21,True,False,False,,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'KJG'",BAJO,0,,"Alerta tx 1659 (folio 3423, cód RENHAB, monto 977.50): | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'KJG'"
6,64772,XFAC,8392.21,2023-07-13,True,False,True,CONTEXTO_RESERVACION,,MEDIO,20,"noches_inconsistentes: cargo=0, reserva=4.0","Alerta tx 6 (folio 64772, cód XFAC, monto 8392.21): [CONTEXTO_RESERVACION] — noches_inconsistentes: cargo=0, reserva=4.0"
718,10084,PROPTI,24.0,2021-08-04,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'FJL'",BAJO,0,,"Alerta tx 718 (folio 10084, cód PROPTI, monto 24.00): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'FJL'"
381,2846,RENHAB,1818.55,2021-04-13,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'LBB'",BAJO,0,,"Alerta tx 381 (folio 2846, cód RENHAB, monto 1818.55): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'LBB'"
657,31454,EFE,200.0,2022-06-13,True,False,False,,"USUARIO_MODIFICACION: creado por 'GRC', modificado por 'EGT'",BAJO,0,,"Alerta tx 657 (folio 31454, cód EFE, monto 200.00): | ctx: USUARIO_MODIFICACION: creado por 'GRC', modificado por 'EGT'"
794,28086,PROPTI,-12.0,2022-04-30,True,False,False,,"USUARIO_MODIFICACION: creado por 'AGH', modificado por 'ALM'",BAJO,0,,"Alerta tx 794 (folio 28086, cód PROPTI, monto -12.00): | ctx: USUARIO_MODIFICACION: creado por 'AGH', modificado por 'ALM'"
479,10943,PROPTI,-48.0,2021-08-16,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'LBB'",BAJO,0,,"Alerta tx 479 (folio 10943, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'LBB'"
512,58788,RENHAB,-2152.2,2023-05-14,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CMG'",BAJO,0,,"Alerta tx 512 (folio 58788, cód RENHAB, monto -2152.20): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CMG'"
780,2541,PROPTI,12.0,2021-04-08,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'",BAJO,0,,"Alerta tx 780 (folio 2541, cód PROPTI, monto 12.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'"
509,16264,PROPTI,48.0,2021-11-21,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AGH'",BAJO,0,,"Alerta tx 509 (folio 16264, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AGH'"
169,41068,EFE,3362.5,2022-10-05,True,False,False,,"USUARIO_MODIFICACION: creado por 'BMB', modificado por 'ALM' (monto alto)",BAJO,0,,"Alerta tx 169 (folio 41068, cód EFE, monto 3362.50): | ctx: USUARIO_MODIFICACION: creado por 'BMB', modificado por 'ALM' (monto alto)"
832,111103,RENHAB,3091.34,2024-12-19,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR' (monto alto)",BAJO,0,,"Alerta tx 832 (folio 111103, cód RENHAB, monto 3091.34): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR' (monto alto)"
331,17715,PEREXT,735.72,2021-12-11,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AGH'",BAJO,0,,"Alerta tx 331 (folio 17715, cód PEREXT, monto 735.72): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AGH'"
31,45971,XFAC,5812.53,2022-12-30,True,False,True,CONTEXTO_RESERVACION,,MEDIO,20,"noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 31 (folio 45971, cód XFAC, monto 5812.53): [CONTEXTO_RESERVACION] — noches_inconsistentes: cargo=0, reserva=3.0"
704,3344,PROPTI,-48.0,2021-04-20,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'KJG'",BAJO,0,,"Alerta tx 704 (folio 3344, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'KJG'"
251,11045,PROPTI,48.0,2021-08-21,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'",BAJO,0,,"Alerta tx 251 (folio 11045, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'"
341,72155,RENHAB,-1946.15,2023-09-19,True,False,False,,"USUARIO_MODIFICACION: creado por 'JLS', modificado por 'MCZ'",BAJO,0,,"Alerta tx 341 (folio 72155, cód RENHAB, monto -1946.15): | ctx: USUARIO_MODIFICACION: creado por 'JLS', modificado por 'MCZ'"
695,13428,PROPTI,-48.0,2021-10-09,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'HMR'",BAJO,0,,"Alerta tx 695 (folio 13428, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'HMR'"
893,123110,PROPTI,-14.52,2025-05-03,True,False,False,,"USUARIO_MODIFICACION: creado por 'DOB', modificado por 'EGT'",BAJO,0,,"Alerta tx 893 (folio 123110, cód PROPTI, monto -14.52): | ctx: USUARIO_MODIFICACION: creado por 'DOB', modificado por 'EGT'"
558,29449,PROPTI,-48.0,2022-05-15,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'VMU'",BAJO,0,,"Alerta tx 558 (folio 29449, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'VMU'"
